bucket_id,name,owner,created_at,metadata
signed-code-of-conduct,a72f711f-6e86-42e2-8e56-c550a65bbb47/signed-code-of-conduct.pdf,,2026-07-16 12:38:32.941446+00,"{""eTag"": ""\""522e72388a9457aacc5afc2538bc0f9a\"""", ""size"": 438768, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-16T12:38:33.000Z"", ""contentLength"": 438768, ""httpStatusCode"": 200}"
signed-code-of-conduct,a72f711f-6e86-42e2-8e56-c550a65bbb47/signed-receipt.html,,2026-07-16 12:38:33.117059+00,"{""eTag"": ""\""9b96df0d9a4d7c96c7f4cde16570cd23\"""", ""size"": 26769, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-16T12:38:34.000Z"", ""contentLength"": 26769, ""httpStatusCode"": 200}"
signed-code-of-conduct,adec184a-dcb3-4f7a-a179-0899e66e2f74/signed-code-of-conduct.pdf,,2026-07-06 15:33:30.040015+00,"{""eTag"": ""\""723d49b64ca8a7f1b97c807ec6f4b064\"""", ""size"": 443916, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-06T15:33:30.000Z"", ""contentLength"": 443916, ""httpStatusCode"": 200}"
signed-code-of-conduct,adec184a-dcb3-4f7a-a179-0899e66e2f74/signed-receipt.html,,2026-07-06 15:33:30.434056+00,"{""eTag"": ""\""9784b9053c85ae314d2a574a459d7632\"""", ""size"": 31066, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-06T15:33:31.000Z"", ""contentLength"": 31066, ""httpStatusCode"": 200}"
signed-code-of-conduct,b2273475-bd5c-48e0-93f2-681e60cad6ee/signed-code-of-conduct.pdf,,2026-07-27 06:52:33.138061+00,"{""eTag"": ""\""821909f11093d62e76412b1173026d6a\"""", ""size"": 447353, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-27T06:52:34.000Z"", ""contentLength"": 447353, ""httpStatusCode"": 200}"
signed-code-of-conduct,b2273475-bd5c-48e0-93f2-681e60cad6ee/signed-receipt.html,,2026-07-27 06:52:33.348687+00,"{""eTag"": ""\""6c4f3cb57e19a051efe53ac677cb1335\"""", ""size"": 35305, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-27T06:52:34.000Z"", ""contentLength"": 35305, ""httpStatusCode"": 200}"
signed-code-of-conduct,b35f9b02-5b33-4ddd-81e8-fefb1211e18d/signed-code-of-conduct.pdf,,2026-05-28 18:13:06.626938+00,"{""eTag"": ""\""0a18341ea1aa909865d52cec93ea9f05\"""", ""size"": 441226, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-05-28T18:13:07.000Z"", ""contentLength"": 441226, ""httpStatusCode"": 200}"
signed-code-of-conduct,b35f9b02-5b33-4ddd-81e8-fefb1211e18d/signed-receipt.html,,2026-05-28 18:13:06.784862+00,"{""eTag"": ""\""666eb12f9c09416fe189323edcf8c114\"""", ""size"": 20388, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-05-28T18:13:07.000Z"", ""contentLength"": 20388, ""httpStatusCode"": 200}"
signed-code-of-conduct,b43ba284-87d3-4cf6-b987-e4bff1a701d9/signed-code-of-conduct.pdf,,2026-07-06 07:50:50.745216+00,"{""eTag"": ""\""12f19c10a937f5689598e65b8371cb07\"""", ""size"": 454947, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-06T07:50:51.000Z"", ""contentLength"": 454947, ""httpStatusCode"": 200}"
signed-code-of-conduct,b43ba284-87d3-4cf6-b987-e4bff1a701d9/signed-receipt.html,,2026-07-06 07:50:50.941177+00,"{""eTag"": ""\""986dd1c3cfac6dc9e069e4a7c0e5d346\"""", ""size"": 48983, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-06T07:50:51.000Z"", ""contentLength"": 48983, ""httpStatusCode"": 200}"
signed-code-of-conduct,b55d102b-c2a2-44fa-ad73-8e4b8831002b/signed-code-of-conduct.pdf,,2026-07-30 12:35:29.347766+00,"{""eTag"": ""\""37f1498ac1d988166f293d25125a5846\"""", ""size"": 444826, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-30T12:35:30.000Z"", ""contentLength"": 444826, ""httpStatusCode"": 200}"
signed-code-of-conduct,b55d102b-c2a2-44fa-ad73-8e4b8831002b/signed-receipt.html,,2026-07-30 12:35:29.585708+00,"{""eTag"": ""\""4c7f6ebffdc060492cb7f76feb7fefb5\"""", ""size"": 31277, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-30T12:35:30.000Z"", ""contentLength"": 31277, ""httpStatusCode"": 200}"
signed-code-of-conduct,b6b03e73-5866-485a-a2ac-12e47ad78244/signed-code-of-conduct.pdf,,2026-07-08 13:09:55.740632+00,"{""eTag"": ""\""f3ebf2b1d972b87a8ec05d14866a7a98\"""", ""size"": 447997, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-08T13:09:56.000Z"", ""contentLength"": 447997, ""httpStatusCode"": 200}"
signed-code-of-conduct,b6b03e73-5866-485a-a2ac-12e47ad78244/signed-receipt.html,,2026-07-08 13:09:55.905716+00,"{""eTag"": ""\""fbc1f917f1c4232571e964466ce69bb4\"""", ""size"": 41089, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-08T13:09:56.000Z"", ""contentLength"": 41089, ""httpStatusCode"": 200}"
signed-code-of-conduct,b776a793-a2c1-46dd-9371-85f68ded4345/signed-code-of-conduct.pdf,,2026-07-08 05:42:05.530933+00,"{""eTag"": ""\""1f15836342508a3cb524770c5efe14bf\"""", ""size"": 450005, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-08T05:42:06.000Z"", ""contentLength"": 450005, ""httpStatusCode"": 200}"
signed-code-of-conduct,b776a793-a2c1-46dd-9371-85f68ded4345/signed-receipt.html,,2026-07-08 05:42:05.756125+00,"{""eTag"": ""\""4915620adcf66c0c156288f055249e0d\"""", ""size"": 36806, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-08T05:42:06.000Z"", ""contentLength"": 36806, ""httpStatusCode"": 200}"
signed-code-of-conduct,b8a6ace4-7061-4245-98c5-184daa32b201/signed-code-of-conduct.pdf,,2026-07-11 12:05:54.181611+00,"{""eTag"": ""\""47cab36b6f7ea7bddb70da184f0a0522\"""", ""size"": 442991, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-11T12:05:55.000Z"", ""contentLength"": 442991, ""httpStatusCode"": 200}"
signed-code-of-conduct,b8a6ace4-7061-4245-98c5-184daa32b201/signed-receipt.html,,2026-07-11 12:05:54.336379+00,"{""eTag"": ""\""090270c5a1ead4f6410a4d9bb2e4b143\"""", ""size"": 28382, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-11T12:05:55.000Z"", ""contentLength"": 28382, ""httpStatusCode"": 200}"
signed-code-of-conduct,bc11bdf3-39fd-4d42-b964-56a0eb8833d5/signed-code-of-conduct.pdf,,2026-07-13 13:41:02.893329+00,"{""eTag"": ""\""adedf79a1fe11d22f689b49d96e1dcb9\"""", ""size"": 461353, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-13T13:41:03.000Z"", ""contentLength"": 461353, ""httpStatusCode"": 200}"
signed-code-of-conduct,bc11bdf3-39fd-4d42-b964-56a0eb8833d5/signed-receipt.html,,2026-07-13 13:41:03.228946+00,"{""eTag"": ""\""85da71155bb81051c0ddfdd309709910\"""", ""size"": 74751, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-13T13:41:04.000Z"", ""contentLength"": 74751, ""httpStatusCode"": 200}"
signed-code-of-conduct,be980477-59d6-4394-9c9a-93418c531be1/signed-code-of-conduct.pdf,,2026-07-30 02:42:15.862557+00,"{""eTag"": ""\""fda6a1e2529f38d11652ef46dae8d391\"""", ""size"": 450499, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-30T02:42:16.000Z"", ""contentLength"": 450499, ""httpStatusCode"": 200}"
signed-code-of-conduct,be980477-59d6-4394-9c9a-93418c531be1/signed-receipt.html,,2026-07-30 02:42:16.038924+00,"{""eTag"": ""\""edd59a73be1b34a2628af5fdb752a2f6\"""", ""size"": 36531, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-30T02:42:16.000Z"", ""contentLength"": 36531, ""httpStatusCode"": 200}"
signed-code-of-conduct,bf8cf2d5-2e27-4ec9-8e62-7e42b954b625/signed-code-of-conduct.pdf,,2026-06-29 16:02:20.397482+00,"{""eTag"": ""\""e76a8ce9d8831c05e12d2e617942d823\"""", ""size"": 447726, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-29T16:02:21.000Z"", ""contentLength"": 447726, ""httpStatusCode"": 200}"
signed-code-of-conduct,bf8cf2d5-2e27-4ec9-8e62-7e42b954b625/signed-receipt.html,,2026-06-29 16:02:20.598647+00,"{""eTag"": ""\""4e9ce1f3aae8dd0641c2d49c59a99b7e\"""", ""size"": 36641, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-29T16:02:21.000Z"", ""contentLength"": 36641, ""httpStatusCode"": 200}"
signed-code-of-conduct,c3f5ab71-1bb9-46fc-af04-f95dcedaf388/signed-code-of-conduct.pdf,,2026-08-06 17:55:31.356824+00,"{""eTag"": ""\""fd2c8cab5c02e6b0c2175ef25eec2562\"""", ""size"": 439137, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-08-06T17:55:32.000Z"", ""contentLength"": 439137, ""httpStatusCode"": 200}"
signed-code-of-conduct,c3f5ab71-1bb9-46fc-af04-f95dcedaf388/signed-receipt.html,,2026-08-06 17:55:31.502816+00,"{""eTag"": ""\""7a760522450a2047d3b80851a35cb484\"""", ""size"": 17954, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-08-06T17:55:32.000Z"", ""contentLength"": 17954, ""httpStatusCode"": 200}"
signed-code-of-conduct,c68fb209-0088-4fe5-813f-3d42d3315ff1/signed-code-of-conduct.pdf,,2026-07-08 13:03:12.499254+00,"{""eTag"": ""\""a62bc7f5f52f8d9e89053c4a03ceff3e\"""", ""size"": 443090, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-08T13:03:13.000Z"", ""contentLength"": 443090, ""httpStatusCode"": 200}"
signed-code-of-conduct,c68fb209-0088-4fe5-813f-3d42d3315ff1/signed-receipt.html,,2026-07-08 13:03:12.722867+00,"{""eTag"": ""\""7ab82879e93ca2719257570426ed844c\"""", ""size"": 30287, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-08T13:03:13.000Z"", ""contentLength"": 30287, ""httpStatusCode"": 200}"
signed-code-of-conduct,c77e1821-d5f6-4fff-b94e-67eb973e1eb3/signed-code-of-conduct.pdf,,2026-07-20 13:51:06.427241+00,"{""eTag"": ""\""4cd71f08924717587ce4c04440799561\"""", ""size"": 451669, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-20T13:51:07.000Z"", ""contentLength"": 451669, ""httpStatusCode"": 200}"
signed-code-of-conduct,c77e1821-d5f6-4fff-b94e-67eb973e1eb3/signed-receipt.html,,2026-07-20 13:51:06.618842+00,"{""eTag"": ""\""edc393eda91cb9eee41ca43c1aa01694\"""", ""size"": 42262, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-20T13:51:07.000Z"", ""contentLength"": 42262, ""httpStatusCode"": 200}"
signed-code-of-conduct,c8cc8333-afbc-4cd2-974f-a75716b8e0e9/signed-code-of-conduct.pdf,,2026-06-28 06:19:34.534019+00,"{""eTag"": ""\""03bc359edc42c33e5b97ebfc718fe53e\"""", ""size"": 449970, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-28T06:19:35.000Z"", ""contentLength"": 449970, ""httpStatusCode"": 200}"
signed-code-of-conduct,c8cc8333-afbc-4cd2-974f-a75716b8e0e9/signed-receipt.html,,2026-06-28 06:19:34.726118+00,"{""eTag"": ""\""ec6bcd783ce262a8cfe34f132a8c7cdd\"""", ""size"": 35813, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-28T06:19:35.000Z"", ""contentLength"": 35813, ""httpStatusCode"": 200}"
signed-code-of-conduct,cd21ef88-3790-4281-b5e9-fd3b4a278ac4/signed-code-of-conduct.pdf,,2026-07-23 12:54:23.225314+00,"{""eTag"": ""\""964ef83f308454cf4b64e857093ed202\"""", ""size"": 449535, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-23T12:54:24.000Z"", ""contentLength"": 449535, ""httpStatusCode"": 200}"
signed-code-of-conduct,cd21ef88-3790-4281-b5e9-fd3b4a278ac4/signed-receipt.html,,2026-07-23 12:54:23.401797+00,"{""eTag"": ""\""1603caf128a23c8d74f26bed3ffcb959\"""", ""size"": 36838, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-23T12:54:24.000Z"", ""contentLength"": 36838, ""httpStatusCode"": 200}"
signed-code-of-conduct,d434c9e5-dad7-468f-819d-e4c0c6ab3a8a/signed-code-of-conduct.pdf,,2026-05-31 05:37:17.543587+00,"{""eTag"": ""\""6fff0b68a3d931c6b3d28bfaaf5303fe\"""", ""size"": 450846, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-05-31T05:37:18.000Z"", ""contentLength"": 450846, ""httpStatusCode"": 200}"
signed-code-of-conduct,d434c9e5-dad7-468f-819d-e4c0c6ab3a8a/signed-receipt.html,,2026-05-31 05:37:17.76138+00,"{""eTag"": ""\""df80bc1f0d3db24227bf80d59a68cf1c\"""", ""size"": 42909, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-05-31T05:37:18.000Z"", ""contentLength"": 42909, ""httpStatusCode"": 200}"
signed-code-of-conduct,d7f5a262-a319-46e5-8bea-f40e3c0b6a38/signed-code-of-conduct.pdf,,2026-06-15 14:50:55.32914+00,"{""eTag"": ""\""13569877c508daaa5cfef4bc29fa6b74\"""", ""size"": 436545, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-15T14:50:56.000Z"", ""contentLength"": 436545, ""httpStatusCode"": 200}"
signed-code-of-conduct,d7f5a262-a319-46e5-8bea-f40e3c0b6a38/signed-receipt.html,,2026-06-15 14:50:55.540359+00,"{""eTag"": ""\""52576319c3575ce37dfb6894b66b98bd\"""", ""size"": 12570, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-15T14:50:56.000Z"", ""contentLength"": 12570, ""httpStatusCode"": 200}"
signed-code-of-conduct,d934330f-49bd-4a98-9527-6e102f4a833f/signed-code-of-conduct.pdf,,2026-08-01 17:30:40.578062+00,"{""eTag"": ""\""d315b5fa699bee3b517cfa44e2422ed3\"""", ""size"": 440630, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-08-01T17:30:41.000Z"", ""contentLength"": 440630, ""httpStatusCode"": 200}"
signed-code-of-conduct,d934330f-49bd-4a98-9527-6e102f4a833f/signed-receipt.html,,2026-08-01 17:30:40.8017+00,"{""eTag"": ""\""6a5ac902afb4b82d73e9e94f977fc59d\"""", ""size"": 19840, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-08-01T17:30:41.000Z"", ""contentLength"": 19840, ""httpStatusCode"": 200}"
signed-code-of-conduct,d99ae8b9-3222-45b6-8f25-2dac51945de8/signed-code-of-conduct.pdf,,2026-05-29 12:55:09.110805+00,"{""eTag"": ""\""8a2b5e3ae66f68bfea0fb60906af63e5\"""", ""size"": 445397, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-05-29T12:55:10.000Z"", ""contentLength"": 445397, ""httpStatusCode"": 200}"
signed-code-of-conduct,d99ae8b9-3222-45b6-8f25-2dac51945de8/signed-receipt.html,,2026-05-29 12:55:09.282697+00,"{""eTag"": ""\""4993b3b9041073ba6d3d44ceb48e5521\"""", ""size"": 28396, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-05-29T12:55:10.000Z"", ""contentLength"": 28396, ""httpStatusCode"": 200}"
signed-code-of-conduct,d99c7daf-b779-4c63-adf8-084767e89826/signed-code-of-conduct.pdf,,2026-07-13 02:31:52.159142+00,"{""eTag"": ""\""b5c9d6ec43d9168ef63166de43c6fa08\"""", ""size"": 448519, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-13T02:31:53.000Z"", ""contentLength"": 448519, ""httpStatusCode"": 200}"
signed-code-of-conduct,d99c7daf-b779-4c63-adf8-084767e89826/signed-receipt.html,,2026-07-13 02:31:52.468124+00,"{""eTag"": ""\""ea5e8aa035ac58053e7f9ba9dffe66da\"""", ""size"": 36608, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-13T02:31:53.000Z"", ""contentLength"": 36608, ""httpStatusCode"": 200}"
signed-code-of-conduct,ddb672f8-dae9-4319-bd23-f6cf4e18e655/signed-code-of-conduct.pdf,,2026-06-29 12:54:49.937131+00,"{""eTag"": ""\""f1f51a799a49ec43e93d01a631a57a87\"""", ""size"": 437553, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-29T12:54:50.000Z"", ""contentLength"": 437553, ""httpStatusCode"": 200}"
signed-code-of-conduct,ddb672f8-dae9-4319-bd23-f6cf4e18e655/signed-receipt.html,,2026-06-29 12:54:50.100329+00,"{""eTag"": ""\""865514513c1a13f9b565c71ec7d40426\"""", ""size"": 21163, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-29T12:54:51.000Z"", ""contentLength"": 21163, ""httpStatusCode"": 200}"
signed-code-of-conduct,deebd6b5-3edb-4f71-a826-b2320893b4ec/signed-code-of-conduct.pdf,,2026-06-26 16:24:44.925833+00,"{""eTag"": ""\""664331142bb7ce46efeda98539cf4dd1\"""", ""size"": 463728, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-26T16:24:45.000Z"", ""contentLength"": 463728, ""httpStatusCode"": 200}"
signed-code-of-conduct,deebd6b5-3edb-4f71-a826-b2320893b4ec/signed-receipt.html,,2026-06-26 16:24:45.164763+00,"{""eTag"": ""\""dc1e6ac886cffe64777af9c27d212f0d\"""", ""size"": 57128, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-26T16:24:46.000Z"", ""contentLength"": 57128, ""httpStatusCode"": 200}"
signed-code-of-conduct,dfeea292-b27c-4385-a209-85003ca5e02b/signed-code-of-conduct.pdf,,2026-08-06 11:55:27.338514+00,"{""eTag"": ""\""028624ba9452eda06e041cdd3eaeff26\"""", ""size"": 448315, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-08-06T11:55:28.000Z"", ""contentLength"": 448315, ""httpStatusCode"": 200}"
signed-code-of-conduct,dfeea292-b27c-4385-a209-85003ca5e02b/signed-receipt.html,,2026-08-06 11:55:27.503307+00,"{""eTag"": ""\""7f4c84cc460bfab85b1de207f2771a58\"""", ""size"": 36990, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-08-06T11:55:28.000Z"", ""contentLength"": 36990, ""httpStatusCode"": 200}"
signed-code-of-conduct,e14dd94c-8e11-4d49-a9d8-68eafdce5bdd/signed-code-of-conduct.pdf,,2026-06-05 06:15:45.828734+00,"{""eTag"": ""\""78d33a56ed529b0b012c6ef8b5a39b82\"""", ""size"": 455868, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-05T06:15:46.000Z"", ""contentLength"": 455868, ""httpStatusCode"": 200}"
signed-code-of-conduct,e14dd94c-8e11-4d49-a9d8-68eafdce5bdd/signed-receipt.html,,2026-06-05 06:15:46.009741+00,"{""eTag"": ""\""1d8052df44458a264639bb5566b17eec\"""", ""size"": 58898, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-05T06:15:46.000Z"", ""contentLength"": 58898, ""httpStatusCode"": 200}"
signed-code-of-conduct,eaf89fd6-d8d1-4874-8330-b91eaefb8419/signed-code-of-conduct.pdf,,2026-07-23 12:46:44.956317+00,"{""eTag"": ""\""2f92f0ce9dd32d25b3b24738fee250d0\"""", ""size"": 438511, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-23T12:46:45.000Z"", ""contentLength"": 438511, ""httpStatusCode"": 200}"
signed-code-of-conduct,eaf89fd6-d8d1-4874-8330-b91eaefb8419/signed-receipt.html,,2026-07-23 12:46:45.153333+00,"{""eTag"": ""\""2af41ac72c37db669e61280597bedf80\"""", ""size"": 15305, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-07-23T12:46:46.000Z"", ""contentLength"": 15305, ""httpStatusCode"": 200}"
signed-code-of-conduct,ec1e5666-a8d0-4eae-a80b-a672e4863814/signed-code-of-conduct.pdf,,2026-06-18 16:56:36.451491+00,"{""eTag"": ""\""c19615a50bf73229f6771d493f2167e3\"""", ""size"": 445500, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-18T16:56:37.000Z"", ""contentLength"": 445500, ""httpStatusCode"": 200}"
signed-code-of-conduct,ec1e5666-a8d0-4eae-a80b-a672e4863814/signed-receipt.html,,2026-06-18 16:56:36.62625+00,"{""eTag"": ""\""b95d40fd9c04664a034d628e7ccb6635\"""", ""size"": 27635, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-18T16:56:37.000Z"", ""contentLength"": 27635, ""httpStatusCode"": 200}"
signed-code-of-conduct,f6656857-73c0-47a0-b500-7ab790ab0a61/signed-code-of-conduct.pdf,,2026-06-16 04:10:35.080385+00,"{""eTag"": ""\""d0b7eee5acd840c9f761cc2e42c1c8c0\"""", ""size"": 441690, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-16T04:10:36.000Z"", ""contentLength"": 441690, ""httpStatusCode"": 200}"
signed-code-of-conduct,f6656857-73c0-47a0-b500-7ab790ab0a61/signed-receipt.html,,2026-06-16 04:10:35.274362+00,"{""eTag"": ""\""fa76b5451802b73f7f5600df1f5383d2\"""", ""size"": 22538, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-16T04:10:36.000Z"", ""contentLength"": 22538, ""httpStatusCode"": 200}"
signed-code-of-conduct,fc8950d6-e66b-4ea2-835a-55731d0493c4/signed-code-of-conduct.pdf,,2026-06-13 08:30:12.591125+00,"{""eTag"": ""\""14830c142de01726054027bb28f23865\"""", ""size"": 463917, ""mimetype"": ""application/pdf"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-13T08:30:13.000Z"", ""contentLength"": 463917, ""httpStatusCode"": 200}"
signed-code-of-conduct,fc8950d6-e66b-4ea2-835a-55731d0493c4/signed-receipt.html,,2026-06-13 08:30:12.781861+00,"{""eTag"": ""\""066d0b884f0ebbee95f9e9bcce947724\"""", ""size"": 59882, ""mimetype"": ""text/html"", ""cacheControl"": ""max-age=3600"", ""lastModified"": ""2026-06-13T08:30:13.000Z"", ""contentLength"": 59882, ""httpStatusCode"": 200}"
